run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues,vectime,vecvalue
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.radioMedium,reception result cache hit,,,0,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.radioMedium,reception result cache hit,unit,%,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.lo[0].lo,rcvdPkFromHl:count,,,0,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0].lo,rcvdPkFromHl:count,interpolationmode,none,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0].lo,rcvdPkFromHl:count,recordingmode,count,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0].lo,rcvdPkFromHl:count,source,packetReceivedFromUpper,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0].lo,rcvdPkFromHl:count,title,"packets received from higher layer, count",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.lo[0].lo,rcvdPkFromHl:sum(packetBytes),,,0,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0].lo,rcvdPkFromHl:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0].lo,rcvdPkFromHl:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0].lo,rcvdPkFromHl:sum(packetBytes),source,packetReceivedFromUpper,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0].lo,rcvdPkFromHl:sum(packetBytes),title,"packets received from higher layer, sum(packetBytes)",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.lo[0].lo,passedUpPk:count,,,0,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0].lo,passedUpPk:count,interpolationmode,none,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0].lo,passedUpPk:count,recordingmode,count,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0].lo,passedUpPk:count,source,packetSentToUpper,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0].lo,passedUpPk:count,title,"packets passed to higher layer, count",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.lo[0].lo,passedUpPk:sum(packetBytes),,,0,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0].lo,passedUpPk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0].lo,passedUpPk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0].lo,passedUpPk:sum(packetBytes),source,packetSentToUpper,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0].lo,passedUpPk:sum(packetBytes),title,"packets passed to higher layer, sum(packetBytes)",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.lo[0],packetDropInterfaceDown:count,,,0,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0],packetDropInterfaceDown:count,interpolationmode,none,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0],packetDropInterfaceDown:count,recordingmode,count,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0],packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0],packetDropInterfaceDown:count,title,"packet drops: interface down, count",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.lo[0],packetDropInterfaceDown:sum(packetBytes),,,0,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0],packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0],packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0],packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0],packetDropInterfaceDown:sum(packetBytes),title,"packet drops: interface down, sum(packetBytes)",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.lo[0],packetDropNoCarrier:count,,,0,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0],packetDropNoCarrier:count,interpolationmode,none,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0],packetDropNoCarrier:count,recordingmode,count,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0],packetDropNoCarrier:count,source,packetDropReasonIsNoCarrier(packetDropped),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0],packetDropNoCarrier:count,title,"packet drops: no carrier, count",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.lo[0],packetDropNoCarrier:sum(packetBytes),,,0,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0],packetDropNoCarrier:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0],packetDropNoCarrier:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0],packetDropNoCarrier:sum(packetBytes),source,packetDropReasonIsNoCarrier(packetDropped),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.lo[0],packetDropNoCarrier:sum(packetBytes),title,"packet drops: no carrier, sum(packetBytes)",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,,,0,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,autoWarmupFilter,false,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,interpolationmode,sample-hold,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,recordingmode,last,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,title,"queue length, last",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,unit,pk,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,,,1,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,autoWarmupFilter,false,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,interpolationmode,sample-hold,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,recordingmode,max,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,title,"queue length, max",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,unit,pk,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,,,0.25526201112091,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,recordingmode,timeavg,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,title,"queue length, timeavg",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,unit,pk,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,,,0,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,autoWarmupFilter,false,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,interpolationmode,sample-hold,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,recordingmode,last,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,title,"queue bit length, last",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,unit,b,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,,,1832,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,autoWarmupFilter,false,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,interpolationmode,sample-hold,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,recordingmode,max,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,title,"queue bit length, max",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,unit,b,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,,,467.6400043735,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,recordingmode,timeavg,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,title,"queue bit length, timeavg",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,unit,b,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPackets:count,,,2,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPackets:count,recordingmode,count,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPackets:count,source,packetPulled,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPackets:count,title,"outgoing packets, count",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPackets:count,unit,pk,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:sum,,,2344,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:sum,interpolationmode,none,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:sum,recordingmode,sum,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:sum,source,packetLength(packetPulled),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:sum,title,"outgoing packet lengths, sum",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:sum,unit,b,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPackets:count,,,2,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPackets:count,recordingmode,count,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPackets:count,source,packetPushStarted,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPackets:count,title,"incoming packets, count",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPackets:count,unit,pk,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:sum,,,2344,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:sum,interpolationmode,none,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:sum,recordingmode,sum,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:sum,source,packetLength(packetPushStarted),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:sum,title,"incoming packet lengths, sum",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:sum,unit,b,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketsQueueOverflow:count,,,0,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketsQueueOverflow:count,interpolationmode,none,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketsQueueOverflow:count,recordingmode,count,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketsQueueOverflow:count,source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketsQueueOverflow:count,title,"dropped packets: queue overflow, count",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketsQueueOverflow:count,unit,pk,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketLengthsQueueOverflow:sum,,,0,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketLengthsQueueOverflow:sum,interpolationmode,none,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketLengthsQueueOverflow:sum,recordingmode,sum,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketLengthsQueueOverflow:sum,source,packetLength(packetDropReasonIsQueueOverflow(packetDropped)),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketLengthsQueueOverflow:sum,title,"dropped packet lengths: queue overflow, sum",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketLengthsQueueOverflow:sum,unit,b,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:max,,,1,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:max,autoWarmupFilter,false,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:max,interpolationmode,sample-hold,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:max,recordingmode,max,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:max,source,warmup(count(packetEnqueued) - count(packetDequeued)),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:max,title,"queue length, max",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:timeavg,,,3.3543138092526e-05,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:timeavg,recordingmode,timeavg,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:timeavg,source,warmup(count(packetEnqueued) - count(packetDequeued)),,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:timeavg,title,"queue length, timeavg",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.contention,channelAccessGranted:count,,,2,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.contention,channelAccessGranted:count,recordingmode,count,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.contention,channelAccessGranted:count,title,"channel access granted, count",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.contention,stateChanged:count,,,46,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.contention,stateChanged:count,enum,"IDLE,DEFER,IFS_AND_BACKOFF",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.contention,stateChanged:count,interpolationmode,none,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.contention,stateChanged:count,recordingmode,count,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.contention,stateChanged:count,title,"contention state changed, count",,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess.contention,stateChanged:count,type,enum,,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,scalar,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess,channelOwnershipChanged:count,,,4,,,,,,,,,,,,
ECC-0-20260408-11:10:05-2463,attr,AdvancedSecurityNetwork.sensor.wlan[0].mac.dcf.channelAccess,channelOwnershipChanged:count,interpolationmode,sample-hold,,,,,,,,,,,,,
