run,type,module,name,attrname,attrvalue,value
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropQueueOverflow:count,title,"packet drops: queue overflow, count",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.wlan[0].mac,packetDropQueueOverflow:sum(packetBytes),,,0
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropQueueOverflow:sum(packetBytes),interpolationmode,none,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropQueueOverflow:sum(packetBytes),recordingmode,sum(packetBytes),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropQueueOverflow:sum(packetBytes),source,packetDropReasonIsQueueOverflow(packetDropped),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropQueueOverflow:sum(packetBytes),title,"packet drops: queue overflow, sum(packetBytes)",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.wlan[0].mac,packetDropRetryLimitReached:count,,,0
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropRetryLimitReached:count,interpolationmode,none,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropRetryLimitReached:count,recordingmode,count,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropRetryLimitReached:count,source,packetDropReasonIsRetryLimitReached(packetDropped),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropRetryLimitReached:count,title,"packet drops: retry limit reached, count",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.wlan[0].mac,packetDropRetryLimitReached:sum(packetBytes),,,0
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropRetryLimitReached:sum(packetBytes),interpolationmode,none,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropRetryLimitReached:sum(packetBytes),recordingmode,sum(packetBytes),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropRetryLimitReached:sum(packetBytes),source,packetDropReasonIsRetryLimitReached(packetDropped),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropRetryLimitReached:sum(packetBytes),title,"packet drops: retry limit reached, sum(packetBytes)",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.wlan[0].mac,packetDropDuplicateDetected:count,,,0
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropDuplicateDetected:count,interpolationmode,none,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropDuplicateDetected:count,recordingmode,count,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropDuplicateDetected:count,source,packetDropReasonIsDuplicateDetected(packetDropped),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropDuplicateDetected:count,title,"packet drops: duplicate detected, count",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.wlan[0].mac,packetDropDuplicateDetected:sum(packetBytes),,,0
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropDuplicateDetected:sum(packetBytes),interpolationmode,none,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropDuplicateDetected:sum(packetBytes),recordingmode,sum(packetBytes),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropDuplicateDetected:sum(packetBytes),source,packetDropReasonIsDuplicateDetected(packetDropped),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropDuplicateDetected:sum(packetBytes),title,"packet drops: duplicate detected, sum(packetBytes)",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.wlan[0].mac,packetDropOther:count,,,0
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropOther:count,interpolationmode,none,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropOther:count,recordingmode,count,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropOther:count,source,packetDropReasonIsOther(packetDropped),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropOther:count,title,"packet drops: other, count",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.wlan[0].mac,packetDropOther:sum(packetBytes),,,0
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropOther:sum(packetBytes),interpolationmode,none,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropOther:sum(packetBytes),recordingmode,sum(packetBytes),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropOther:sum(packetBytes),source,packetDropReasonIsOther(packetDropped),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,packetDropOther:sum(packetBytes),title,"packet drops: other, sum(packetBytes)",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.wlan[0].mac,linkBroken:count,,,0
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,linkBroken:count,interpolationmode,none,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,linkBroken:count,recordingmode,count,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].mac,linkBroken:count,title,"link breaks, count",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.wlan[0].radio,radioMode:count,,,103
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].radio,radioMode:count,interpolationmode,sample-hold,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].radio,radioMode:count,recordingmode,count,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].radio,radioMode:count,source,radioModeChanged,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].radio,radioMode:count,title,"Radio mode, count",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.wlan[0].radio,receptionState:count,,,203
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].radio,receptionState:count,interpolationmode,sample-hold,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].radio,receptionState:count,recordingmode,count,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].radio,receptionState:count,source,receptionStateChanged,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].radio,receptionState:count,title,"Radio reception state, count",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.wlan[0].radio,transmissionState:count,,,200
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].radio,transmissionState:count,interpolationmode,sample-hold,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].radio,transmissionState:count,recordingmode,count,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].radio,transmissionState:count,source,transmissionStateChanged,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0].radio,transmissionState:count,title,"Radio transmission state, count",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.wlan[0],packetDropInterfaceDown:count,,,0
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0],packetDropInterfaceDown:count,interpolationmode,none,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0],packetDropInterfaceDown:count,recordingmode,count,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0],packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0],packetDropInterfaceDown:count,title,"packet drops: interface down, count",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.wlan[0],packetDropInterfaceDown:sum(packetBytes),,,0
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0],packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0],packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0],packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0],packetDropInterfaceDown:sum(packetBytes),title,"packet drops: interface down, sum(packetBytes)",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.wlan[0],packetDropNoCarrier:count,,,0
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0],packetDropNoCarrier:count,interpolationmode,none,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0],packetDropNoCarrier:count,recordingmode,count,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0],packetDropNoCarrier:count,source,packetDropReasonIsNoCarrier(packetDropped),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0],packetDropNoCarrier:count,title,"packet drops: no carrier, count",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.wlan[0],packetDropNoCarrier:sum(packetBytes),,,0
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0],packetDropNoCarrier:sum(packetBytes),interpolationmode,none,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0],packetDropNoCarrier:sum(packetBytes),recordingmode,sum(packetBytes),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0],packetDropNoCarrier:sum(packetBytes),source,packetDropReasonIsNoCarrier(packetDropped),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.wlan[0],packetDropNoCarrier:sum(packetBytes),title,"packet drops: no carrier, sum(packetBytes)",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.ipv4.ip,packetDropAddressResolutionFailed:count,,,0
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropAddressResolutionFailed:count,interpolationmode,none,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropAddressResolutionFailed:count,recordingmode,count,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropAddressResolutionFailed:count,source,packetDropReasonIsAddressResolutionFailed(packetDropped),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropAddressResolutionFailed:count,title,"packet drop: address resolution failed, count",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.ipv4.ip,packetDropAddressResolutionFailed:sum(packetBytes),,,0
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropAddressResolutionFailed:sum(packetBytes),interpolationmode,none,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropAddressResolutionFailed:sum(packetBytes),recordingmode,sum(packetBytes),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropAddressResolutionFailed:sum(packetBytes),source,packetDropReasonIsAddressResolutionFailed(packetDropped),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropAddressResolutionFailed:sum(packetBytes),title,"packet drop: address resolution failed, sum(packetBytes)",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.ipv4.ip,packetDropHopLimitReached:count,,,0
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropHopLimitReached:count,interpolationmode,none,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropHopLimitReached:count,recordingmode,count,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropHopLimitReached:count,source,packetDropReasonIsHopLimitReached(packetDropped),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropHopLimitReached:count,title,"packet drop: hop limit reached, count",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.ipv4.ip,packetDropHopLimitReached:sum(packetBytes),,,0
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropHopLimitReached:sum(packetBytes),interpolationmode,none,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropHopLimitReached:sum(packetBytes),recordingmode,sum(packetBytes),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropHopLimitReached:sum(packetBytes),source,packetDropReasonIsHopLimitReached(packetDropped),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropHopLimitReached:sum(packetBytes),title,"packet drop: hop limit reached, sum(packetBytes)",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.ipv4.ip,packetDropForwardingDisabled:count,,,0
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropForwardingDisabled:count,interpolationmode,none,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropForwardingDisabled:count,recordingmode,count,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropForwardingDisabled:count,source,packetDropReasonIsForwardingDisabled(packetDropped),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropForwardingDisabled:count,title,"packet drop: forwarding disabled, count",
GIFT-0-20260506-22:56:45-26029,scalar,KriptoAgi.gateway.ipv4.ip,packetDropForwardingDisabled:sum(packetBytes),,,0
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropForwardingDisabled:sum(packetBytes),interpolationmode,none,
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropForwardingDisabled:sum(packetBytes),recordingmode,sum(packetBytes),
GIFT-0-20260506-22:56:45-26029,attr,KriptoAgi.gateway.ipv4.ip,packetDropForwardingDisabled:sum(packetBytes),source,packetDropReasonIsForwardingDisabled(packetDropped),
